event_id,user_id,action,timestamp,session_id,duration,item_id,app_id,poi_id,purchase_amount,search_keyword,compared_items
event_00427,user_043,click,2026-01-27T23:26:21,sess_user_043_2026-01-27,2,item_013,app_012,,,,
event_00175,user_016,click,2026-01-27T23:32:23,sess_user_016_2026-01-27,2,item_018,app_005,,,,
event_00482,user_048,add_to_cart,2026-01-28T00:31:13,sess_user_048_2026-01-28,235,item_016,,poi_006,,,
event_00333,user_032,compare,2026-01-28T00:48:23,sess_user_032_2026-01-28,167,item_009,app_013,poi_012,,,"item_009,item_002"
event_00307,user_030,click,2026-01-28T01:04:59,sess_user_030_2026-01-28,8,item_019,app_012,poi_001,,,
event_00086,user_008,add_to_cart,2026-01-28T01:13:00,sess_user_008_2026-01-28,12,item_019,app_001,,,,
event_00144,user_014,search,2026-01-28T01:27:37,sess_user_014_2026-01-28,66,item_017,app_004,,,雷克萨斯RX,
event_00232,user_023,add_to_cart,2026-01-28T01:57:34,sess_user_023_2026-01-28,17,,app_010,,,,
event_00006,user_001,search,2026-01-28T02:14:38,sess_user_001_2026-01-28,21,item_005,app_010,poi_013,,奔驰E级,
event_00547,user_056,click,2026-01-28T03:13:45,sess_user_056_2026-01-28,4,item_005,app_004,,,,
event_00078,user_007,browse,2026-01-28T03:54:08,sess_user_007_2026-01-28,340,item_012,app_005,poi_006,,,
event_00193,user_019,click,2026-01-28T04:13:07,sess_user_019_2026-01-28,4,item_013,app_013,,,,
event_00742,user_075,compare,2026-01-28T04:38:53,sess_user_075_2026-01-28,213,item_007,app_012,poi_010,,,"item_007,item_020"
event_00360,user_035,browse,2026-01-28T04:55:56,sess_user_035_2026-01-28,596,,,poi_005,,,
event_00983,user_098,add_to_cart,2026-01-28T05:02:13,sess_user_098_2026-01-28,273,,app_012,poi_008,,,
event_00322,user_031,click,2026-01-28T05:07:04,sess_user_031_2026-01-28,9,,app_010,,,,
event_00560,user_057,purchase,2026-01-28T05:20:11,sess_user_057_2026-01-28,311,item_015,app_004,poi_004,579491,,
event_00827,user_083,browse,2026-01-28T05:44:17,sess_user_083_2026-01-28,512,item_005,app_004,poi_005,,,
event_00117,user_011,click,2026-01-28T06:08:11,sess_user_011_2026-01-28,6,item_011,,,,,
event_00208,user_020,search,2026-01-28T06:16:21,sess_user_020_2026-01-28,35,item_016,app_002,poi_004,,雷克萨斯ES,
event_00723,user_072,compare,2026-01-28T06:18:01,sess_user_072_2026-01-28,98,item_008,app_004,poi_004,,,"item_008,item_008"
event_00914,user_090,browse,2026-01-28T06:29:10,sess_user_090_2026-01-28,565,item_016,app_010,,,,
event_00268,user_026,search,2026-01-28T06:33:42,sess_user_026_2026-01-28,147,item_020,app_004,,,沃尔沃XC90,
event_00844,user_084,click,2026-01-28T07:06:35,sess_user_084_2026-01-28,1,item_003,app_012,poi_009,,,
event_00408,user_041,browse,2026-01-28T08:05:11,sess_user_041_2026-01-28,438,,,poi_001,,,
event_00140,user_013,compare,2026-01-28T08:45:21,sess_user_013_2026-01-28,298,item_015,app_010,poi_015,,,"item_015,item_020"
event_00009,user_001,purchase,2026-01-28T09:17:05,sess_user_001_2026-01-28,1547,item_010,,poi_001,710604,,
event_00707,user_070,purchase,2026-01-28T09:17:43,sess_user_070_2026-01-28,1677,item_012,app_009,,890666,,
event_00064,user_006,browse,2026-01-28T09:18:50,sess_user_006_2026-01-28,303,item_010,app_006,,,,
event_00200,user_020,click,2026-01-28T19:35:01,sess_user_020_2026-01-28,7,item_004,app_004,poi_009,,,
event_00637,user_064,browse,2026-01-28T20:02:57,sess_user_064_2026-01-28,523,item_004,,poi_012,,,
event_00556,user_057,compare,2026-01-28T20:08:48,sess_user_057_2026-01-28,151,item_010,app_013,poi_010,,,"item_010,item_017"
event_00505,user_050,browse,2026-01-28T20:57:22,sess_user_050_2026-01-28,252,item_001,app_004,poi_016,,,
event_00085,user_008,add_to_cart,2026-01-28T21:00:38,sess_user_008_2026-01-28,293,item_010,,poi_004,,,
event_00881,user_088,purchase,2026-01-28T22:32:16,sess_user_088_2026-01-28,1190,item_016,app_002,,551700,,
event_00011,user_001,click,2026-01-28T22:45:18,sess_user_001_2026-01-28,8,item_014,app_003,,,,
event_00324,user_031,search,2026-01-28T22:46:51,sess_user_031_2026-01-28,48,item_008,app_007,poi_003,,奥迪A6,
event_00165,user_016,browse,2026-01-28T23:56:39,sess_user_016_2026-01-28,122,item_019,app_006,poi_014,,,
event_00224,user_022,browse,2026-01-29T01:57:18,sess_user_022_2026-01-29,224,item_002,app_010,,,,
event_00308,user_030,add_to_cart,2026-01-29T01:57:49,sess_user_030_2026-01-29,282,item_016,app_002,poi_004,,,
event_00082,user_008,compare,2026-01-29T02:30:25,sess_user_008_2026-01-29,129,item_017,app_001,,,,"item_017,item_012"
event_00666,user_066,browse,2026-01-29T03:14:10,sess_user_066_2026-01-29,274,item_019,,,,,
event_00875,user_087,browse,2026-01-29T03:55:43,sess_user_087_2026-01-29,184,item_017,app_011,poi_012,,,
event_00994,user_099,browse,2026-01-29T04:09:31,sess_user_099_2026-01-29,173,item_009,app_007,poi_004,,,
event_00527,user_053,add_to_cart,2026-01-29T04:22:00,sess_user_053_2026-01-29,95,item_015,,poi_012,,,
event_00351,user_035,add_to_cart,2026-01-29T04:35:19,sess_user_035_2026-01-29,169,item_006,app_001,poi_014,,,
event_00108,user_010,browse,2026-01-29T04:43:41,sess_user_010_2026-01-29,467,,app_003,,,,
event_00316,user_031,browse,2026-01-29T05:02:03,sess_user_031_2026-01-29,329,item_013,app_013,poi_009,,,
event_00572,user_058,purchase,2026-01-29T05:27:12,sess_user_058_2026-01-29,1114,item_003,app_012,poi_012,1219500,,
event_00381,user_038,browse,2026-01-29T06:21:30,sess_user_038_2026-01-29,332,item_008,app_007,poi_001,,,
event_00668,user_067,click,2026-01-29T06:49:06,sess_user_067_2026-01-29,10,item_012,app_013,poi_009,,,
event_00609,user_061,click,2026-01-29T06:53:48,sess_user_061_2026-01-29,7,item_016,,poi_005,,,
event_00005,user_001,compare,2026-01-29T07:05:43,sess_user_001_2026-01-29,88,item_003,app_006,,,,"item_003,item_014"
event_00070,user_007,purchase,2026-01-29T07:23:49,sess_user_007_2026-01-29,456,item_011,,,1261163,,
event_00337,user_033,search,2026-01-29T07:48:36,sess_user_033_2026-01-29,137,item_002,,poi_007,,宝马5系,
event_00249,user_025,search,2026-01-29T08:11:47,sess_user_025_2026-01-29,286,item_018,app_002,poi_013,,雷克萨斯LX,
event_00251,user_025,compare,2026-01-29T09:07:39,sess_user_025_2026-01-29,272,item_007,,poi_012,,,"item_007,item_006"
event_00990,user_099,browse,2026-01-29T09:23:27,sess_user_099_2026-01-29,188,item_018,app_001,poi_002,,,
event_00373,user_037,browse,2026-01-29T19:10:06,sess_user_037_2026-01-29,399,item_014,app_004,,,,
event_00833,user_083,purchase,2026-01-29T19:21:46,sess_user_083_2026-01-29,859,item_004,,poi_012,400984,,
event_00810,user_081,browse,2026-01-29T19:28:50,sess_user_081_2026-01-29,331,item_016,app_011,poi_010,,,
event_00631,user_063,purchase,2026-01-29T21:14:57,sess_user_063_2026-01-29,335,item_009,app_005,poi_015,586237,,
event_00961,user_096,compare,2026-01-29T21:45:38,sess_user_096_2026-01-29,293,item_007,app_003,,,,"item_007,item_008"
event_00166,user_016,click,2026-01-29T22:08:09,sess_user_016_2026-01-29,8,item_004,app_002,,,,
event_00190,user_018,browse,2026-01-29T22:19:53,sess_user_018_2026-01-29,552,item_013,,poi_005,,,
event_00230,user_023,browse,2026-01-29T22:38:26,sess_user_023_2026-01-29,560,item_018,app_013,poi_006,,,
event_00047,user_005,compare,2026-01-29T22:59:52,sess_user_005_2026-01-29,120,item_014,app_006,,,,"item_014,item_016"
event_00116,user_011,compare,2026-01-29T23:09:23,sess_user_011_2026-01-29,287,item_003,app_009,poi_007,,,"item_003,item_017"
event_00731,user_073,click,2026-01-29T23:19:43,sess_user_073_2026-01-29,4,item_008,app_005,poi_014,,,
event_00130,user_012,add_to_cart,2026-01-29T23:51:02,sess_user_012_2026-01-29,11,item_011,app_009,poi_006,,,
event_00761,user_076,add_to_cart,2026-01-30T00:19:43,sess_user_076_2026-01-30,167,item_014,app_007,poi_008,,,
event_00506,user_051,browse,2026-01-30T00:51:41,sess_user_051_2026-01-30,255,item_009,,poi_012,,,
event_00217,user_022,compare,2026-01-30T00:56:28,sess_user_022_2026-01-30,200,,app_008,poi_009,,,
event_00780,user_078,add_to_cart,2026-01-30T01:31:26,sess_user_078_2026-01-30,270,item_008,,,,,
event_00056,user_006,browse,2026-01-30T01:51:32,sess_user_006_2026-01-30,43,item_007,app_001,poi_009,,,
event_00075,user_007,browse,2026-01-30T01:55:22,sess_user_007_2026-01-30,306,item_004,,,,,
event_00663,user_066,compare,2026-01-30T03:05:15,sess_user_066_2026-01-30,160,item_013,app_008,poi_005,,,"item_013,item_009"
event_00467,user_047,search,2026-01-30T03:13:22,sess_user_047_2026-01-30,270,,,poi_004,,特斯拉,
event_00037,user_005,add_to_cart,2026-01-30T04:13:38,sess_user_005_2026-01-30,217,item_018,app_001,,,,
event_00247,user_024,click,2026-01-30T04:16:08,sess_user_024_2026-01-30,4,item_010,app_008,poi_015,,,
event_00984,user_098,compare,2026-01-30T04:33:59,sess_user_098_2026-01-30,256,item_002,app_012,,,,"item_002,item_015"
event_00347,user_034,click,2026-01-30T04:47:41,sess_user_034_2026-01-30,3,item_011,app_013,poi_008,,,
event_00145,user_014,purchase,2026-01-30T05:18:44,sess_user_014_2026-01-30,348,item_020,app_001,poi_009,1464752,,
event_00684,user_068,compare,2026-01-30T05:48:16,sess_user_068_2026-01-30,233,item_003,app_005,,,,"item_003,item_013"
event_00237,user_023,add_to_cart,2026-01-30T05:51:49,sess_user_023_2026-01-30,21,item_016,,poi_003,,,
event_00483,user_048,purchase,2026-01-30T06:13:23,sess_user_048_2026-01-30,600,item_012,app_005,,563276,,
event_00718,user_071,search,2026-01-30T06:38:40,sess_user_071_2026-01-30,132,item_006,app_013,,,奔驰GLC,
event_00564,user_058,purchase,2026-01-30T06:49:13,sess_user_058_2026-01-30,1593,,app_012,poi_006,,,
event_00937,user_093,click,2026-01-30T06:54:44,sess_user_093_2026-01-30,5,item_017,app_005,poi_014,,,
event_00340,user_033,purchase,2026-01-30T07:14:59,sess_user_033_2026-01-30,1646,,app_002,poi_013,,,
event_00894,user_089,click,2026-01-30T07:17:31,sess_user_089_2026-01-30,6,item_018,app_007,poi_015,,,
event_00808,user_081,compare,2026-01-30T07:49:23,sess_user_081_2026-01-30,276,item_004,,poi_012,,,"item_004,item_020"
event_00285,user_028,search,2026-01-30T07:52:02,sess_user_028_2026-01-30,72,item_016,app_010,poi_009,,雷克萨斯ES,
event_00622,user_063,add_to_cart,2026-01-30T08:04:50,sess_user_063_2026-01-30,281,item_004,app_011,poi_011,,,
event_00962,user_096,click,2026-01-30T08:54:54,sess_user_096_2026-01-30,5,item_012,app_006,poi_002,,,
event_00270,user_027,browse,2026-01-30T09:32:34,sess_user_027_2026-01-30,142,,app_011,poi_011,,,
event_00437,user_043,browse,2026-01-30T18:51:09,sess_user_043_2026-01-30,461,item_020,app_003,poi_007,,,
event_00309,user_030,compare,2026-01-30T19:16:29,sess_user_030_2026-01-30,69,item_001,,,,,"item_001,item_001"
event_00607,user_061,click,2026-01-30T19:48:39,sess_user_061_2026-01-30,5,item_003,app_010,poi_006,,,
event_00181,user_017,browse,2026-01-30T19:57:49,sess_user_017_2026-01-30,119,item_008,app_004,poi_005,,,
event_00395,user_039,browse,2026-01-30T19:58:01,sess_user_039_2026-01-30,391,,app_001,poi_008,,,
event_00091,user_009,browse,2026-01-30T20:23:51,sess_user_009_2026-01-30,64,item_007,app_002,poi_011,,,
event_00380,user_038,purchase,2026-01-30T20:47:15,sess_user_038_2026-01-30,280,item_008,app_001,,812416,,
event_00681,user_068,add_to_cart,2026-01-30T21:24:14,sess_user_068_2026-01-30,10,item_007,app_011,,,,
event_00991,user_099,search,2026-01-30T22:08:48,sess_user_099_2026-01-30,66,item_017,,,,雷克萨斯RX,
event_00146,user_014,search,2026-01-30T22:42:14,sess_user_014_2026-01-30,211,item_014,app_013,,,保时捷Cayenne,
event_00072,user_007,click,2026-01-30T23:05:41,sess_user_007_2026-01-30,5,item_007,,poi_010,,,
event_00688,user_069,add_to_cart,2026-01-31T01:18:50,sess_user_069_2026-01-31,238,item_005,,poi_007,,,
event_00563,user_058,add_to_cart,2026-01-31T01:50:18,sess_user_058_2026-01-31,251,item_010,app_006,poi_009,,,
event_00218,user_022,click,2026-01-31T01:57:56,sess_user_022_2026-01-31,8,item_013,app_011,poi_008,,,
event_00026,user_003,compare,2026-01-31T02:00:27,sess_user_003_2026-01-31,205,item_009,app_011,poi_001,,,"item_009,item_009"
event_00553,user_057,add_to_cart,2026-01-31T02:17:30,sess_user_057_2026-01-31,239,item_014,app_012,poi_010,,,
event_00754,user_076,search,2026-01-31T02:25:24,sess_user_076_2026-01-31,180,item_004,app_004,poi_002,,奔驰S级,
event_00749,user_075,browse,2026-01-31T03:10:01,sess_user_075_2026-01-31,261,item_005,app_011,,,,
event_00534,user_054,compare,2026-01-31T04:03:06,sess_user_054_2026-01-31,140,item_016,app_005,poi_013,,,"item_016,item_002"
event_00903,user_089,purchase,2026-01-31T04:25:10,sess_user_089_2026-01-31,147,item_010,app_011,,1203941,,
event_00966,user_097,purchase,2026-01-31T05:26:35,sess_user_097_2026-01-31,1053,item_002,app_004,,729728,,
event_00336,user_033,browse,2026-01-31T05:40:54,sess_user_033_2026-01-31,276,item_010,,poi_009,,,
event_00802,user_080,click,2026-01-31T06:48:43,sess_user_080_2026-01-31,3,item_019,app_005,,,,
event_00744,user_075,browse,2026-01-31T06:58:30,sess_user_075_2026-01-31,342,,app_007,poi_012,,,
event_00476,user_048,search,2026-01-31T07:36:02,sess_user_048_2026-01-31,64,item_016,app_008,poi_001,,雷克萨斯ES,
event_00709,user_071,browse,2026-01-31T07:36:36,sess_user_071_2026-01-31,56,item_002,app_005,poi_001,,,
event_00606,user_061,search,2026-01-31T07:41:43,sess_user_061_2026-01-31,26,item_017,,poi_007,,雷克萨斯RX,
event_00313,user_031,click,2026-01-31T07:49:59,sess_user_031_2026-01-31,9,item_011,app_010,,,,
event_00283,user_028,compare,2026-01-31T08:07:24,sess_user_028_2026-01-31,102,item_019,,poi_007,,,"item_019,item_010"
event_00049,user_005,browse,2026-01-31T08:42:47,sess_user_005_2026-01-31,336,item_007,app_007,,,,
event_00470,user_047,click,2026-01-31T09:00:53,sess_user_047_2026-01-31,8,,,poi_016,,,
event_00446,user_044,add_to_cart,2026-01-31T19:33:27,sess_user_044_2026-01-31,283,item_008,app_002,poi_012,,,
event_00106,user_010,purchase,2026-01-31T19:40:20,sess_user_010_2026-01-31,1237,item_006,app_001,,884583,,
event_00908,user_090,add_to_cart,2026-01-31T20:07:56,sess_user_090_2026-01-31,157,item_017,app_012,poi_011,,,
event_00321,user_031,click,2026-01-31T20:27:35,sess_user_031_2026-01-31,10,item_016,app_011,poi_012,,,
event_00899,user_089,purchase,2026-01-31T21:12:00,sess_user_089_2026-01-31,719,item_007,app_010,poi_009,1032119,,
event_00186,user_018,browse,2026-01-31T22:10:04,sess_user_018_2026-01-31,332,item_009,app_002,poi_013,,,
event_00294,user_029,click,2026-01-31T22:21:54,sess_user_029_2026-01-31,6,item_020,app_007,poi_005,,,
event_00839,user_084,compare,2026-01-31T22:30:55,sess_user_084_2026-01-31,166,item_010,,,,,"item_010,item_017"
event_00528,user_053,purchase,2026-01-31T22:56:30,sess_user_053_2026-01-31,1497,item_019,app_013,,847931,,
event_00423,user_042,browse,2026-01-31T22:58:40,sess_user_042_2026-01-31,434,item_012,app_013,poi_003,,,
event_00917,user_091,click,2026-01-31T23:37:17,sess_user_091_2026-01-31,7,item_009,app_010,poi_001,,,
event_00429,user_043,click,2026-01-31T23:38:51,sess_user_043_2026-01-31,3,item_007,app_009,poi_005,,,
event_00035,user_004,purchase,2026-01-31T23:57:08,sess_user_004_2026-01-31,479,item_008,,,758994,,
event_00158,user_015,browse,2026-02-01T00:03:09,sess_user_015_2026-02-01,582,item_009,app_009,poi_007,,,
event_00915,user_090,browse,2026-02-01T00:22:59,sess_user_090_2026-02-01,332,item_002,app_002,poi_002,,,
event_00651,user_065,compare,2026-02-01T01:02:36,sess_user_065_2026-02-01,171,,app_003,poi_005,,,
event_00182,user_017,click,2026-02-01T01:05:30,sess_user_017_2026-02-01,5,item_009,app_003,poi_016,,,
event_00223,user_022,compare,2026-02-01T02:28:55,sess_user_022_2026-02-01,190,item_012,app_005,poi_002,,,"item_012,item_017"
event_00178,user_017,search,2026-02-01T02:46:12,sess_user_017_2026-02-01,29,item_005,app_007,poi_012,,奔驰E级,
event_00010,user_001,browse,2026-02-01T02:51:52,sess_user_001_2026-02-01,319,item_012,app_013,,,,
event_00804,user_080,click,2026-02-01T03:36:33,sess_user_080_2026-02-01,10,item_008,app_006,poi_003,,,
event_00301,user_030,browse,2026-02-01T03:37:28,sess_user_030_2026-02-01,79,item_013,app_002,poi_015,,,
event_00584,user_059,click,2026-02-01T04:40:08,sess_user_059_2026-02-01,9,,app_001,,,,
event_00893,user_088,add_to_cart,2026-02-01T05:09:08,sess_user_088_2026-02-01,230,item_013,app_013,poi_014,,,
event_00067,user_007,click,2026-02-01T05:21:33,sess_user_007_2026-02-01,5,item_010,app_005,poi_002,,,
event_00255,user_025,click,2026-02-01T06:16:55,sess_user_025_2026-02-01,7,item_002,app_012,poi_004,,,
event_00846,user_084,compare,2026-02-01T06:31:13,sess_user_084_2026-02-01,32,item_007,app_006,poi_008,,,"item_007,item_001"
event_00831,user_083,add_to_cart,2026-02-01T06:45:32,sess_user_083_2026-02-01,206,,,poi_009,,,
event_00187,user_018,purchase,2026-02-01T07:11:30,sess_user_018_2026-02-01,926,item_006,app_001,poi_005,312813,,
event_00452,user_045,search,2026-02-01T07:25:48,sess_user_045_2026-02-01,274,item_007,app_005,,,奥迪A8,
event_00174,user_016,purchase,2026-02-01T07:31:21,sess_user_016_2026-02-01,1559,item_004,app_006,poi_006,632836,,
event_00585,user_059,click,2026-02-01T08:35:35,sess_user_059_2026-02-01,6,item_003,,,,,
event_00714,user_071,compare,2026-02-01T08:44:18,sess_user_071_2026-02-01,202,item_020,,poi_005,,,"item_020,item_005"
event_00960,user_095,search,2026-02-01T08:44:42,sess_user_095_2026-02-01,291,item_015,app_013,,,保时捷911,
event_00955,user_095,click,2026-02-01T09:15:57,sess_user_095_2026-02-01,9,item_012,app_002,poi_001,,,
event_00874,user_087,browse,2026-02-01T09:27:35,sess_user_087_2026-02-01,352,,app_008,,,,
event_00278,user_028,compare,2026-02-01T18:43:23,sess_user_028_2026-02-01,144,item_012,,,,,"item_012,item_019"
event_00621,user_062,click,2026-02-01T18:51:21,sess_user_062_2026-02-01,1,item_004,,,,,
event_00081,user_008,browse,2026-02-01T19:34:52,sess_user_008_2026-02-01,102,item_007,,,,,
event_00345,user_034,purchase,2026-02-01T21:37:08,sess_user_034_2026-02-01,1641,item_007,app_009,poi_008,715717,,
event_00156,user_015,compare,2026-02-01T21:39:37,sess_user_015_2026-02-01,147,item_006,app_005,poi_014,,,"item_006,item_012"
event_00662,user_066,add_to_cart,2026-02-01T22:06:08,sess_user_066_2026-02-01,179,item_008,app_011,poi_011,,,
event_00212,user_021,browse,2026-02-01T22:41:11,sess_user_021_2026-02-01,466,item_017,app_004,,,,
event_00845,user_084,browse,2026-02-01T23:42:21,sess_user_084_2026-02-01,48,item_008,app_013,poi_012,,,
event_00439,user_044,add_to_cart,2026-02-01T23:58:35,sess_user_044_2026-02-01,265,item_009,app_001,,,,
event_00480,user_048,compare,2026-02-02T00:46:21,sess_user_048_2026-02-02,109,item_014,app_001,poi_006,,,"item_014,item_001"
event_00953,user_095,click,2026-02-02T00:47:06,sess_user_095_2026-02-02,7,item_006,app_011,poi_005,,,
event_00248,user_025,browse,2026-02-02T00:56:15,sess_user_025_2026-02-02,319,item_009,app_003,poi_015,,,
event_00644,user_064,search,2026-02-02T01:08:20,sess_user_064_2026-02-02,261,,app_012,poi_007,,奔驰,
event_00098,user_009,purchase,2026-02-02T01:19:04,sess_user_009_2026-02-02,1622,item_015,app_007,poi_016,732574,,
event_00031,user_004,click,2026-02-02T01:44:57,sess_user_004_2026-02-02,7,item_020,app_001,,,,
event_00500,user_050,browse,2026-02-02T02:17:18,sess_user_050_2026-02-02,278,,app_012,poi_015,,,
event_00545,user_055,click,2026-02-02T02:41:47,sess_user_055_2026-02-02,9,item_015,app_010,poi_008,,,
event_00720,user_072,browse,2026-02-02T03:03:50,sess_user_072_2026-02-02,460,item_011,app_012,poi_002,,,
event_00652,user_065,search,2026-02-02T03:35:40,sess_user_065_2026-02-02,169,item_018,app_013,poi_012,,雷克萨斯LX,
event_00348,user_034,purchase,2026-02-02T04:06:56,sess_user_034_2026-02-02,738,item_007,app_005,poi_010,733994,,
event_00583,user_059,add_to_cart,2026-02-02T04:35:51,sess_user_059_2026-02-02,23,item_008,app_012,poi_002,,,
event_00475,user_047,search,2026-02-02T05:14:45,sess_user_047_2026-02-02,62,item_019,app_007,poi_001,,沃尔沃S90,
event_00272,user_027,click,2026-02-02T05:27:20,sess_user_027_2026-02-02,7,item_009,app_009,poi_002,,,
event_00971,user_097,click,2026-02-02T05:28:12,sess_user_097_2026-02-02,10,item_007,app_009,poi_003,,,
event_00974,user_097,browse,2026-02-02T05:29:07,sess_user_097_2026-02-02,312,item_015,app_011,poi_007,,,
event_00143,user_014,search,2026-02-02T05:43:11,sess_user_014_2026-02-02,270,item_020,,poi_004,,沃尔沃XC90,
event_00814,user_082,add_to_cart,2026-02-02T05:50:00,sess_user_082_2026-02-02,52,item_010,app_006,,,,
event_00580,user_059,browse,2026-02-02T06:18:24,sess_user_059_2026-02-02,595,item_004,app_004,poi_007,,,
event_00613,user_061,search,2026-02-02T07:51:30,sess_user_061_2026-02-02,91,item_001,,poi_005,,宝马7系,
event_00992,user_099,click,2026-02-02T07:52:14,sess_user_099_2026-02-02,9,item_002,app_013,,,,
event_00809,user_081,click,2026-02-02T08:56:56,sess_user_081_2026-02-02,10,item_007,app_004,poi_009,,,
event_00495,user_049,browse,2026-02-02T19:33:06,sess_user_049_2026-02-02,61,item_012,app_006,poi_001,,,
event_00493,user_049,compare,2026-02-02T20:05:19,sess_user_049_2026-02-02,232,item_016,,poi_001,,,"item_016,item_004"
event_00612,user_061,browse,2026-02-02T20:42:10,sess_user_061_2026-02-02,576,item_020,app_011,,,,
event_00434,user_043,purchase,2026-02-02T21:09:55,sess_user_043_2026-02-02,502,,app_005,poi_010,,,
event_00280,user_028,browse,2026-02-02T22:11:15,sess_user_028_2026-02-02,402,item_020,,poi_006,,,
event_00319,user_031,compare,2026-02-02T22:53:10,sess_user_031_2026-02-02,36,item_015,,poi_003,,,"item_015,item_016"
event_00266,user_026,browse,2026-02-02T23:28:26,sess_user_026_2026-02-02,253,item_005,app_001,poi_003,,,
event_00137,user_013,browse,2026-02-03T00:23:21,sess_user_013_2026-02-03,397,item_012,,poi_006,,,
event_00089,user_009,click,2026-02-03T00:30:07,sess_user_009_2026-02-03,1,item_011,app_012,poi_014,,,
event_00569,user_058,add_to_cart,2026-02-03T00:39:34,sess_user_058_2026-02-03,104,item_016,app_002,poi_005,,,
event_00522,user_053,browse,2026-02-03T01:07:28,sess_user_053_2026-02-03,319,,app_008,,,,
event_00764,user_076,search,2026-02-03T01:12:21,sess_user_076_2026-02-03,42,item_017,app_006,,,雷克萨斯RX,
event_00073,user_007,browse,2026-02-03T01:19:30,sess_user_007_2026-02-03,366,item_003,,poi_015,,,
event_00999,user_100,click,2026-02-03T01:26:59,sess_user_100_2026-02-03,4,,,poi_016,,,
event_00238,user_024,search,2026-02-03T03:42:11,sess_user_024_2026-02-03,286,item_006,,,,奔驰GLC,
event_00274,user_027,search,2026-02-03T03:43:59,sess_user_027_2026-02-03,24,item_007,app_007,,,奥迪A8,
event_00993,user_099,click,2026-02-03T04:04:38,sess_user_099_2026-02-03,9,item_020,app_008,,,,
event_00105,user_010,browse,2026-02-03T05:31:12,sess_user_010_2026-02-03,575,item_018,app_003,poi_006,,,
event_00550,user_056,search,2026-02-03T06:30:23,sess_user_056_2026-02-03,64,,,poi_005,,特斯拉,
event_00880,user_088,add_to_cart,2026-02-03T06:45:19,sess_user_088_2026-02-03,48,item_018,app_010,poi_001,,,
event_00624,user_063,click,2026-02-03T06:59:28,sess_user_063_2026-02-03,5,item_012,app_008,poi_012,,,
event_00141,user_014,search,2026-02-03T07:28:04,sess_user_014_2026-02-03,166,item_019,app_007,poi_013,,沃尔沃S90,
event_00889,user_088,click,2026-02-03T07:37:59,sess_user_088_2026-02-03,1,item_012,app_011,poi_012,,,
event_00708,user_070,search,2026-02-03T08:15:21,sess_user_070_2026-02-03,226,item_007,app_004,poi_011,,奥迪A8,
event_00021,user_003,compare,2026-02-03T08:53:24,sess_user_003_2026-02-03,49,item_008,,poi_016,,,"item_008,item_014"
event_00426,user_043,add_to_cart,2026-02-03T09:01:06,sess_user_043_2026-02-03,150,item_004,,poi_009,,,
event_00087,user_008,browse,2026-02-03T09:38:43,sess_user_008_2026-02-03,197,item_004,app_012,poi_013,,,
event_00185,user_018,browse,2026-02-03T19:27:44,sess_user_018_2026-02-03,145,item_002,app_001,poi_002,,,
event_00944,user_094,compare,2026-02-03T19:44:59,sess_user_094_2026-02-03,206,item_012,app_009,,,,"item_012,item_004"
event_00531,user_054,browse,2026-02-03T20:06:40,sess_user_054_2026-02-03,433,item_003,app_007,poi_012,,,
event_00725,user_072,purchase,2026-02-03T20:49:35,sess_user_072_2026-02-03,295,item_002,app_008,,1431206,,
event_00359,user_035,browse,2026-02-03T21:11:13,sess_user_035_2026-02-03,473,item_010,app_008,poi_010,,,
event_00024,user_003,browse,2026-02-03T21:25:00,sess_user_003_2026-02-03,466,item_020,app_007,poi_002,,,
event_00863,user_086,browse,2026-02-03T21:32:38,sess_user_086_2026-02-03,336,item_002,app_005,poi_002,,,
event_00177,user_017,add_to_cart,2026-02-03T22:33:13,sess_user_017_2026-02-03,281,item_008,app_003,poi_010,,,
event_00142,user_014,click,2026-02-03T22:56:43,sess_user_014_2026-02-03,4,,app_003,poi_001,,,
event_00367,user_036,compare,2026-02-03T23:08:14,sess_user_036_2026-02-03,287,item_011,app_013,poi_013,,,"item_011,item_020"
event_00239,user_024,compare,2026-02-03T23:22:45,sess_user_024_2026-02-03,110,item_006,app_004,poi_009,,,"item_006,item_008"
event_00435,user_043,purchase,2026-02-03T23:50:59,sess_user_043_2026-02-03,1800,item_002,app_010,poi_016,385699,,
event_00417,user_042,compare,2026-02-03T23:51:38,sess_user_042_2026-02-03,118,item_011,app_007,,,,"item_011,item_003"
event_00231,user_023,compare,2026-02-04T00:02:52,sess_user_023_2026-02-04,129,item_002,app_007,poi_006,,,"item_002,item_020"
event_00928,user_092,search,2026-02-04T00:13:56,sess_user_092_2026-02-04,161,item_015,app_003,poi_007,,保时捷911,
event_00161,user_016,browse,2026-02-04T00:55:13,sess_user_016_2026-02-04,326,item_006,,poi_009,,,
event_00799,user_080,compare,2026-02-04T02:21:42,sess_user_080_2026-02-04,130,item_008,app_013,,,,"item_008,item_012"
event_00052,user_006,click,2026-02-04T02:48:31,sess_user_006_2026-02-04,10,item_006,app_010,poi_013,,,
event_00892,user_088,browse,2026-02-04T03:46:01,sess_user_088_2026-02-04,458,item_015,,poi_016,,,
event_00256,user_025,browse,2026-02-04T04:16:59,sess_user_025_2026-02-04,155,item_004,,poi_003,,,
event_00639,user_064,browse,2026-02-04T05:16:01,sess_user_064_2026-02-04,43,item_014,app_004,,,,
